,model_name,step,dte,y_pred,y_obs
0,rnn_rnnsubset,0,2022-12-02,71.214874,76.93000030517578
1,rnn_rnnsubset,0,2022-12-05,77.00975,74.25
2,rnn_rnnsubset,0,2022-12-06,74.360374,72.01000213623047
3,rnn_rnnsubset,0,2022-12-07,64.87575,71.45999908447266
4,rnn_rnnsubset,0,2022-12-08,86.69137,71.0199966430664
5,rnn_rnnsubset,0,2022-12-09,55.571457,73.16999816894531
6,rnn_rnnsubset,0,2022-12-12,71.020805,75.38999938964844
7,rnn_rnnsubset,0,2022-12-13,74.1638,77.27999877929686
8,rnn_rnnsubset,0,2022-12-14,60.059753,76.11000061035156
9,rnn_rnnsubset,0,2022-12-15,77.66264,74.29000091552734
10,rnn_rnnsubset,0,2022-12-16,56.43895,75.19000244140625
11,rnn_rnnsubset,0,2022-12-19,58.812824,76.08999633789062
12,rnn_rnnsubset,0,2022-12-20,80.47459,78.29000091552734
13,rnn_rnnsubset,0,2022-12-21,70.96539,77.48999786376953
14,rnn_rnnsubset,0,2022-12-22,78.12436,79.55999755859375
15,rnn_rnnsubset,0,2022-12-23,71.55725,79.52999877929686
16,rnn_rnnsubset,0,2022-12-27,56.832657,78.95999908447266
17,rnn_rnnsubset,0,2022-12-28,62.251774,78.4000015258789
18,rnn_rnnsubset,0,2022-12-29,77.43684,80.26000213623047
19,rnn_rnnsubset,0,2022-12-30,65.50135,76.93000030517578
20,rnn_rnnsubset,0,2023-01-03,88.96226,72.83999633789062
21,rnn_rnnsubset,0,2023-01-04,76.38706,73.66999816894531
22,rnn_rnnsubset,0,2023-01-05,80.55366,73.7699966430664
23,rnn_rnnsubset,0,2023-01-06,78.148315,74.62999725341797
24,rnn_rnnsubset,0,2023-01-09,80.503525,75.12000274658203
25,rnn_rnnsubset,0,2023-01-10,72.54442,77.41000366210938
26,rnn_rnnsubset,0,2023-01-11,60.984535,78.38999938964844
27,rnn_rnnsubset,0,2023-01-12,78.990814,79.86000061035156
28,rnn_rnnsubset,0,2023-01-13,76.228195,80.18000030517578
29,rnn_rnnsubset,0,2023-01-17,76.492546,79.4800033569336
30,rnn_rnnsubset,0,2023-01-18,82.48887,80.33000183105469
31,rnn_rnnsubset,0,2023-01-19,73.158646,81.30999755859375
32,rnn_rnnsubset,0,2023-01-20,74.48859,81.62000274658203
33,rnn_rnnsubset,0,2023-01-23,70.76982,80.12999725341797
34,rnn_rnnsubset,0,2023-01-24,70.50172,80.1500015258789
35,rnn_rnnsubset,0,2023-01-25,84.8225,81.01000213623047
36,rnn_rnnsubset,0,2023-01-26,76.892685,79.68000030517578
37,rnn_rnnsubset,0,2023-01-27,80.19567,77.9000015258789
38,rnn_rnnsubset,0,2023-01-30,62.412014,78.87000274658203
39,rnn_rnnsubset,0,2023-01-31,70.66995,76.41000366210938
40,rnn_rnnsubset,0,2023-02-01,78.75302,75.87999725341797
41,rnn_rnnsubset,0,2023-02-02,78.57166,73.38999938964844
