,model_name,step,dte,y_pred,y_obs
0,esrnn_ftsubset,0,2022-12-02,88.66995,76.93000030517578
1,esrnn_ftsubset,0,2022-12-05,88.66995,74.25
2,esrnn_ftsubset,0,2022-12-06,88.66995,72.01000213623047
3,esrnn_ftsubset,0,2022-12-07,88.66995,71.45999908447266
4,esrnn_ftsubset,0,2022-12-08,88.66995,71.0199966430664
5,esrnn_ftsubset,0,2022-12-09,88.66995,73.16999816894531
6,esrnn_ftsubset,0,2022-12-12,88.66995,75.38999938964844
7,esrnn_ftsubset,0,2022-12-13,87.88979,77.27999877929686
8,esrnn_ftsubset,0,2022-12-14,87.836334,76.11000061035156
9,esrnn_ftsubset,0,2022-12-15,89.81122,74.29000091552734
10,esrnn_ftsubset,0,2022-12-16,89.710396,75.19000244140625
11,esrnn_ftsubset,0,2022-12-19,89.717316,76.08999633789062
12,esrnn_ftsubset,0,2022-12-20,89.96413,78.29000091552734
13,esrnn_ftsubset,0,2022-12-21,89.81616,77.48999786376953
14,esrnn_ftsubset,0,2022-12-22,89.82106,79.55999755859375
15,esrnn_ftsubset,0,2022-12-23,90.00806,79.52999877929686
16,esrnn_ftsubset,0,2022-12-27,89.87368,78.95999908447266
17,esrnn_ftsubset,0,2022-12-28,89.86585,78.4000015258789
18,esrnn_ftsubset,0,2022-12-29,90.04583,80.26000213623047
19,esrnn_ftsubset,0,2022-12-30,89.9284,76.93000030517578
20,esrnn_ftsubset,0,2023-01-03,89.82016,72.83999633789062
21,esrnn_ftsubset,0,2023-01-04,89.999,73.66999816894531
22,esrnn_ftsubset,0,2023-01-05,89.871155,73.7699966430664
23,esrnn_ftsubset,0,2023-01-06,89.824646,74.62999725341797
24,esrnn_ftsubset,0,2023-01-09,89.969864,75.12000274658203
25,esrnn_ftsubset,0,2023-01-10,89.85944,77.41000366210938
26,esrnn_ftsubset,0,2023-01-11,89.85628,78.38999938964844
27,esrnn_ftsubset,0,2023-01-12,90.01216,79.86000061035156
28,esrnn_ftsubset,0,2023-01-13,89.91609,80.18000030517578
29,esrnn_ftsubset,0,2023-01-17,89.90278,79.4800033569336
30,esrnn_ftsubset,0,2023-01-18,90.02944,80.33000183105469
31,esrnn_ftsubset,0,2023-01-19,89.913826,81.30999755859375
32,esrnn_ftsubset,0,2023-01-20,89.90749,81.62000274658203
33,esrnn_ftsubset,0,2023-01-23,90.04638,80.12999725341797
34,esrnn_ftsubset,0,2023-01-24,90.00569,80.1500015258789
35,esrnn_ftsubset,0,2023-01-25,90.01453,81.01000213623047
36,esrnn_ftsubset,0,2023-01-26,90.144875,79.68000030517578
37,esrnn_ftsubset,0,2023-01-27,89.989586,77.9000015258789
38,esrnn_ftsubset,0,2023-01-30,89.9779,78.87000274658203
39,esrnn_ftsubset,0,2023-01-31,90.10483,76.41000366210938
40,esrnn_ftsubset,0,2023-02-01,89.9968,75.87999725341797
41,esrnn_ftsubset,0,2023-02-02,90.00211,73.38999938964844
42,esrnn_ftsubset,0,2023-02-03,90.151184,74.11000061035156
43,esrnn_ftsubset,0,2023-02-06,90.03843,77.13999938964844
44,esrnn_ftsubset,0,2023-02-07,90.024185,78.47000122070312
45,esrnn_ftsubset,0,2023-02-08,90.14295,78.05999755859375
46,esrnn_ftsubset,0,2023-02-09,90.02814,79.72000122070312
47,esrnn_ftsubset,0,2023-02-10,90.02625,80.13999938964844
48,esrnn_ftsubset,0,2023-02-13,90.225975,79.05999755859375
49,esrnn_ftsubset,0,2023-02-14,90.1261,78.58999633789062
50,esrnn_ftsubset,0,2023-02-15,90.12424,78.48999786376953
51,esrnn_ftsubset,0,2023-02-16,90.21355,76.33999633789062
52,esrnn_ftsubset,0,2023-02-17,90.09085,76.16000366210938
53,esrnn_ftsubset,0,2023-02-21,90.0811,73.94999694824219
54,esrnn_ftsubset,0,2023-02-22,90.20726,75.38999938964844
55,esrnn_ftsubset,0,2023-02-23,90.10156,76.31999969482422
56,esrnn_ftsubset,0,2023-02-24,90.11243,75.68000030517578
