,model_name,step,dte,y_pred,y_obs
0,ols,0,2022-12-02,80.80191028592984,76.93000030517578
1,ols,0,2022-12-05,80.54165820710323,74.25
2,ols,0,2022-12-06,80.25752813483581,72.01000213623047
3,ols,0,2022-12-07,80.4033154111784,71.45999908447266
4,ols,0,2022-12-08,80.32034581887491,71.0199966430664
5,ols,0,2022-12-09,80.33982016468029,73.16999816894531
6,ols,0,2022-12-12,80.37171216154535,75.38999938964844
7,ols,0,2022-12-13,80.34361201034855,77.27999877929686
8,ols,0,2022-12-14,80.29703245469386,76.11000061035156
9,ols,0,2022-12-15,80.35953505634974,74.29000091552734
10,ols,0,2022-12-16,80.32368843207296,75.19000244140625
11,ols,0,2022-12-19,80.31352768587601,76.08999633789062
12,ols,0,2022-12-20,80.35049227860539,78.29000091552734
13,ols,0,2022-12-21,80.31352947500174,77.48999786376953
14,ols,0,2022-12-22,80.28464610705527,79.55999755859375
15,ols,0,2022-12-23,80.3132384884685,79.52999877929686
16,ols,0,2022-12-27,80.28450624831439,78.95999908447266
17,ols,0,2022-12-28,80.27333571617267,78.4000015258789
18,ols,0,2022-12-29,80.2997708475258,80.26000213623047
19,ols,0,2022-12-30,80.27140533484636,76.93000030517578
20,ols,0,2023-01-03,80.25305868018661,72.83999633789062
21,ols,0,2023-01-04,80.25843550681294,73.66999816894531
22,ols,0,2023-01-05,80.23470758356454,73.7699966430664
23,ols,0,2023-01-06,80.22396098385286,74.62999725341797
24,ols,0,2023-01-09,80.23601457453356,75.12000274658203
25,ols,0,2023-01-10,80.21881522397108,77.41000366210938
26,ols,0,2023-01-11,80.21135898246378,78.38999938964844
27,ols,0,2023-01-12,80.20434808489703,79.86000061035156
28,ols,0,2023-01-13,80.18263545422431,80.18000030517578
29,ols,0,2023-01-17,80.17217320678951,79.4800033569336
30,ols,0,2023-01-18,80.17200610438566,80.33000183105469
31,ols,0,2023-01-19,80.1578632142823,81.30999755859375
32,ols,0,2023-01-20,80.15955366112276,81.62000274658203
33,ols,0,2023-01-23,80.15166691276143,80.12999725341797
34,ols,0,2023-01-24,80.13117847869601,80.1500015258789
35,ols,0,2023-01-25,80.12034731970395,81.01000213623047
36,ols,0,2023-01-26,80.11354975722527,79.68000030517578
37,ols,0,2023-01-27,80.09620959810705,77.9000015258789
38,ols,0,2023-01-30,80.09903887165105,78.87000274658203
39,ols,0,2023-01-31,80.09619265894456,76.41000366210938
40,ols,0,2023-02-01,80.0806108210162,75.87999725341797
41,ols,0,2023-02-02,80.0686722000501,73.38999938964844
42,ols,0,2023-02-03,80.06013874323762,74.11000061035156
43,ols,0,2023-02-06,80.04047467058535,77.13999938964844
44,ols,0,2023-02-07,80.03651994425672,78.47000122070312
45,ols,0,2023-02-08,80.03550104110175,78.05999755859375
46,ols,0,2023-02-09,80.02826224574572,79.72000122070312
47,ols,0,2023-02-10,80.0170321963275,80.13999938964844
48,ols,0,2023-02-13,80.00850025987471,79.05999755859375
49,ols,0,2023-02-14,79.99102048127246,78.58999633789062
0,arima_sea,0,2022-12-02,79.88354290468618,76.93000030517578
1,arima_sea,0,2022-12-05,79.79898544983246,74.25
2,arima_sea,0,2022-12-06,79.77464026067497,72.01000213623047
3,arima_sea,0,2022-12-07,79.75036004523258,71.45999908447266
4,arima_sea,0,2022-12-08,79.72614513275957,71.0199966430664
5,arima_sea,0,2022-12-09,79.70199533028433,73.16999816894531
6,arima_sea,0,2022-12-12,79.62993483800804,75.38999938964844
7,arima_sea,0,2022-12-13,79.60604373183409,77.27999877929686
8,arima_sea,0,2022-12-14,79.58221686556666,76.11000061035156
9,arima_sea,0,2022-12-15,79.55845406647343,74.29000091552734
10,arima_sea,0,2022-12-16,79.53475516228657,75.19000244140625
11,arima_sea,0,2022-12-19,79.46404010342638,76.08999633789062
12,arima_sea,0,2022-12-20,79.44059506543202,78.29000091552734
13,arima_sea,0,2022-12-21,79.41721306792803,77.48999786376953
14,arima_sea,0,2022-12-22,79.39389394140719,79.55999755859375
15,arima_sea,0,2022-12-23,79.37063751681802,79.52999877929686
16,arima_sea,0,2022-12-27,79.27823547263326,78.95999908447266
17,arima_sea,0,2022-12-28,79.25529003779762,78.4000015258789
18,arima_sea,0,2022-12-29,79.23240630008803,80.26000213623047
19,arima_sea,0,2022-12-30,79.20958409360935,76.93000030517578
20,arima_sea,0,2023-01-03,79.11890727768896,72.83999633789062
21,arima_sea,0,2023-01-04,79.09639025450879,73.66999816894531
22,arima_sea,0,2023-01-05,79.0739337765145,73.7699966430664
23,arima_sea,0,2023-01-06,79.05153768090835,74.62999725341797
24,arima_sea,0,2023-01-09,78.98471006700105,75.12000274658203
25,arima_sea,0,2023-01-10,78.96255388170779,77.41000366210938
26,arima_sea,0,2023-01-11,78.94045727135683,78.38999938964844
27,arima_sea,0,2023-01-12,78.91842007575933,79.86000061035156
28,arima_sea,0,2023-01-13,78.89644213515714,80.18000030517578
29,arima_sea,0,2023-01-17,78.80911974255,79.4800033569336
30,arima_sea,0,2023-01-18,78.78743569554719,80.33000183105469
31,arima_sea,0,2023-01-19,78.7658099539716,81.30999755859375
32,arima_sea,0,2023-01-20,78.74424236104791,81.62000274658203
33,arima_sea,0,2023-01-23,78.67988691275188,80.12999725341797
34,arima_sea,0,2023-01-24,78.6585503550969,80.1500015258789
35,arima_sea,0,2023-01-25,78.63727116851798,81.01000213623047
36,arima_sea,0,2023-01-26,78.61604919875212,79.68000030517578
37,arima_sea,0,2023-01-27,78.5948842919512,77.9000015258789
38,arima_sea,0,2023-01-30,78.53173041705485,78.87000274658203
39,arima_sea,0,2023-01-31,78.51079223188887,76.41000366210938
40,arima_sea,0,2023-02-01,78.48991034662998,75.87999725341797
41,arima_sea,0,2023-02-02,78.46908460989543,73.38999938964844
42,arima_sea,0,2023-02-03,78.44831487070955,74.11000061035156
43,arima_sea,0,2023-02-06,78.3863401347699,77.13999938964844
44,arima_sea,0,2023-02-07,78.36579288412462,78.47000122070312
45,arima_sea,0,2023-02-08,78.34530088221712,78.05999755859375
46,arima_sea,0,2023-02-09,78.32486398049112,79.72000122070312
47,arima_sea,0,2023-02-10,78.30448203078981,80.13999938964844
48,arima_sea,0,2023-02-13,78.24366441823486,79.05999755859375
49,arima_sea,0,2023-02-14,78.22350080301541,78.58999633789062
0,arima_xreg,0,2022-12-02,79.66841718508675,76.93000030517578
1,arima_xreg,0,2022-12-05,79.99012382192345,74.25
2,arima_xreg,0,2022-12-06,79.90816422825814,72.01000213623047
3,arima_xreg,0,2022-12-07,79.99563701736308,71.45999908447266
4,arima_xreg,0,2022-12-08,79.99416410624585,71.0199966430664
5,arima_xreg,0,2022-12-09,80.01804949777349,73.16999816894531
6,arima_xreg,0,2022-12-12,80.0427428592963,75.38999938964844
7,arima_xreg,0,2022-12-13,80.01298706923073,77.27999877929686
8,arima_xreg,0,2022-12-14,79.99062749581981,76.11000061035156
9,arima_xreg,0,2022-12-15,80.02240448367573,74.29000091552734
10,arima_xreg,0,2022-12-16,80.014818265269,75.19000244140625
11,arima_xreg,0,2022-12-19,80.01577651708436,76.08999633789062
12,arima_xreg,0,2022-12-20,80.04033219595097,78.29000091552734
13,arima_xreg,0,2022-12-21,80.0128664705033,77.48999786376953
14,arima_xreg,0,2022-12-22,79.99119241037863,79.55999755859375
15,arima_xreg,0,2022-12-23,80.00360504513158,79.52999877929686
16,arima_xreg,0,2022-12-27,79.99274371234169,78.95999908447266
17,arima_xreg,0,2022-12-28,79.99068584474763,78.4000015258789
18,arima_xreg,0,2022-12-29,80.01246460921224,80.26000213623047
19,arima_xreg,0,2022-12-30,79.99626942601884,76.93000030517578
20,arima_xreg,0,2023-01-03,79.9802980292515,72.83999633789062
21,arima_xreg,0,2023-01-04,79.97574699074192,73.66999816894531
22,arima_xreg,0,2023-01-05,79.96258418577746,73.7699966430664
23,arima_xreg,0,2023-01-06,79.95670968177598,74.62999725341797
24,arima_xreg,0,2023-01-09,79.96898679955635,75.12000274658203
25,arima_xreg,0,2023-01-10,79.96454817859832,77.41000366210938
26,arima_xreg,0,2023-01-11,79.96019531014915,78.38999938964844
27,arima_xreg,0,2023-01-12,79.94821764822848,79.86000061035156
28,arima_xreg,0,2023-01-13,79.93220590498292,80.18000030517578
29,arima_xreg,0,2023-01-17,79.92257628721862,79.4800033569336
30,arima_xreg,0,2023-01-18,79.92342763617195,80.33000183105469
31,arima_xreg,0,2023-01-19,79.92043987731712,81.30999755859375
32,arima_xreg,0,2023-01-20,79.92735925446387,81.62000274658203
33,arima_xreg,0,2023-01-23,79.91973448588722,80.12999725341797
34,arima_xreg,0,2023-01-24,79.90340417095832,80.1500015258789
35,arima_xreg,0,2023-01-25,79.89120472870742,81.01000213623047
36,arima_xreg,0,2023-01-26,79.88410762914855,79.68000030517578
37,arima_xreg,0,2023-01-27,79.8741428928806,77.9000015258789
38,arima_xreg,0,2023-01-30,79.88264512437861,78.87000274658203
39,arima_xreg,0,2023-01-31,79.88430880543095,76.41000366210938
40,arima_xreg,0,2023-02-01,79.87410519640228,75.87999725341797
41,arima_xreg,0,2023-02-02,79.86136409855384,73.38999938964844
42,arima_xreg,0,2023-02-03,79.851683771142,74.11000061035156
43,arima_xreg,0,2023-02-06,79.83510543317982,77.13999938964844
44,arima_xreg,0,2023-02-07,79.83474484095214,78.47000122070312
45,arima_xreg,0,2023-02-08,79.83966112669157,78.05999755859375
46,arima_xreg,0,2023-02-09,79.8396497053441,79.72000122070312
47,arima_xreg,0,2023-02-10,79.8303385430293,80.13999938964844
48,arima_xreg,0,2023-02-13,79.8217960625472,79.05999755859375
49,arima_xreg,0,2023-02-14,79.80481730970898,78.58999633789062
0,ols,0,2022-12-02,80.80191028592984,76.93000030517578
1,ols,0,2022-12-05,80.54165820710323,74.25
2,ols,0,2022-12-06,80.25752813483581,72.01000213623047
3,ols,0,2022-12-07,80.4033154111784,71.45999908447266
4,ols,0,2022-12-08,80.32034581887491,71.0199966430664
5,ols,0,2022-12-09,80.33982016468029,73.16999816894531
6,ols,0,2022-12-12,80.37171216154535,75.38999938964844
7,ols,0,2022-12-13,80.34361201034855,77.27999877929686
8,ols,0,2022-12-14,80.29703245469386,76.11000061035156
9,ols,0,2022-12-15,80.35953505634974,74.29000091552734
10,ols,0,2022-12-16,80.32368843207296,75.19000244140625
11,ols,0,2022-12-19,80.31352768587601,76.08999633789062
12,ols,0,2022-12-20,80.35049227860539,78.29000091552734
13,ols,0,2022-12-21,80.31352947500174,77.48999786376953
14,ols,0,2022-12-22,80.28464610705527,79.55999755859375
15,ols,0,2022-12-23,80.3132384884685,79.52999877929686
16,ols,0,2022-12-27,80.28450624831439,78.95999908447266
17,ols,0,2022-12-28,80.27333571617267,78.4000015258789
18,ols,0,2022-12-29,80.2997708475258,80.26000213623047
19,ols,0,2022-12-30,80.27140533484636,76.93000030517578
20,ols,0,2023-01-03,80.25305868018661,72.83999633789062
21,ols,0,2023-01-04,80.25843550681294,73.66999816894531
22,ols,0,2023-01-05,80.23470758356454,73.7699966430664
23,ols,0,2023-01-06,80.22396098385286,74.62999725341797
24,ols,0,2023-01-09,80.23601457453356,75.12000274658203
25,ols,0,2023-01-10,80.21881522397108,77.41000366210938
26,ols,0,2023-01-11,80.21135898246378,78.38999938964844
27,ols,0,2023-01-12,80.20434808489703,79.86000061035156
28,ols,0,2023-01-13,80.18263545422431,80.18000030517578
