,model,r_sq,rss,diff
1,2,0.9993158715631039,11705.928196850156,1328.13957853156
2,3,0.9993292859010439,11476.399254235792,229.5289426143645
3,4,0.9993348075076117,11381.920605885967,94.47864834982465
4,5,0.9993394498900368,11302.486113181894,79.43449270407291
5,6,0.9993437809508573,11228.378556403592,74.10755677830275
6,7,0.9993473047372675,11168.084043742698,60.294512660893815
7,8,0.9993505197926013,11113.072141217714,55.01190252498418
8,9,0.9993546517592999,11042.371227648451,70.70091356926241
9,10,0.9993588269220509,10970.931198647124,71.44002900132728
10,11,0.9993626302840495,10905.852947165302,65.07825148182201
11,12,0.9993661209041765,10846.125933397085,59.72701376821715
12,13,0.9993703749141296,10773.336772220606,72.78916117647896
13,14,0.9993727016275671,10733.52503663872,39.81173558188493
14,15,0.9993749315876,10695.368821196535,38.156215442186294
15,16,0.9993770931073543,10658.383668007249,36.985153189285484
16,17,0.9993793315404812,10620.082471852784,38.30119615446529
17,18,0.9993812145781833,10587.862346298329,32.22012555445508
18,19,0.9993831500879825,10554.744385529799,33.11796076852988
19,20,0.9993847135084886,10527.993139419279,26.751246110519787
20,21,0.9993864317789504,10498.592299514667,29.40083990461244
21,22,0.9993920395166489,10402.639885748149,95.95241376651757
22,23,0.999393736783231,10373.598437288474,29.04144845967494
23,24,0.999395268870771,10347.383320698167,26.215116590306934
24,25,0.9993970759610653,10316.462709758003,30.920610940163897
25,26,0.9993990087726102,10283.390918055527,33.07179170247582
26,27,0.999400667588823,10255.007382991236,28.38353506429121
27,28,0.9994022034409636,10228.727851385485,26.27953160575089
28,29,0.9994036294051564,10204.328581377595,24.399270007890664
