,model,r_sq,rss,diff
58,59,0.9993796121600685,10582.187672233615,3.102044500508782
59,60,0.9993797541367462,10579.765922884715,2.4217493488995387
60,61,0.9993808564278809,10560.963730277319,18.802192607396137
61,62,0.9993813112724304,10553.20527649366,7.758453783659206
62,63,0.9993815230706744,10549.592554542796,3.612721950863488
63,64,0.9993817188134676,10546.253696429536,3.3388581132603576
64,65,0.9993823302566215,10535.82408161584,10.42961481369639
65,66,0.9993825940300888,10531.324798821252,4.499282794587998
66,67,0.9993827763262688,10528.21530462271,3.1094941985411424
67,68,0.9993829676267978,10524.952219873314,3.263084749396512
68,69,0.9993831198851568,10522.355092035827,2.597127837487278
69,70,0.999383471060092,10516.364969679194,5.990122356632128
70,71,0.999383894183918,10509.147588151234,7.217381527960242
71,72,0.999384057406979,10506.363431286434,2.7841568648000248
72,73,0.999384178523451,10504.297502274296,2.06592901213844
73,74,0.9993842952130594,10502.307083933047,1.9904183412490966
74,75,0.9993844219823308,10500.144733005089,2.1623509279579594
75,76,0.9993845728097528,10497.57201319456,2.5727198105287243
76,77,0.9993848789706554,10492.349712046336,5.222301148223778
77,78,0.9993850207689117,10489.931006097611,2.4187059487248916
78,79,0.9993855290719722,10481.260690474395,8.670315623216084
79,80,0.9993888968292673,10423.815593330823,57.44509714357264
80,81,0.9993899490900675,10405.86678687322,17.948806457603496
81,82,0.9993907158800803,10392.787362521434,13.079424351784837
82,83,0.999391387746165,10381.327091153984,11.460271367450332
83,84,0.9993920488500314,10370.050394972557,11.276696181426814
84,85,0.999392479134307,10362.710874976914,7.339519995643059
85,86,0.9993928483133152,10356.413650405324,6.29722457159005
86,87,0.9993932749994903,10349.135504557558,7.2781458477657
87,88,0.9993934210425234,10346.64439385881,2.491110698747434
88,89,0.999393527004107,10344.836967453819,1.8074264049919293
89,90,0.9993936162468101,10343.314721252347,1.5222462014717166
90,91,0.9993936927592686,10342.009619598795,1.305101653551901
91,92,0.9993937637904415,10340.798014286593,1.2116053122026642
92,93,0.9993938329732394,10339.617937401768,1.1800768848243024
93,94,0.999393898010074,10338.50857976073,1.109357641038514
94,95,0.9993942235080591,10332.956438756035,5.552141004694931
95,96,0.9993943049647377,10331.56700168986,1.3894370661746507
96,97,0.999394381814518,10330.256146212294,1.3108554775662924
97,98,0.9993944629574263,10328.872061245795,1.3840849664993584
98,99,0.9993945309391343,10327.712471797271,1.1595894485235476
99,100,0.9993945868682265,10326.758468331578,0.9540034656929492
100,101,0.9993946298725123,10326.024928127601,0.7335402039770997
101,102,0.9993946641503211,10325.440238707775,0.584689419825736
102,103,0.999395376339819,10313.292155781828,12.148082925947165
103,104,0.9993954178607763,10312.583917266209,0.7082385156190867
104,105,0.9993954558472616,10311.935967564666,0.6479497015425295
105,106,0.9993954820777343,10311.488544569922,0.4474229947445565
106,107,0.9993954975244745,10311.22506373978,0.2634808301427256
107,108,0.9993955090160551,10311.02904754633,0.19601619344939536
108,109,0.9993955746775468,10309.909034897126,1.120012649204
109,110,0.9993955840758324,10309.748724822108,0.16031007501806016
110,111,0.9993956108914083,10309.291321503068,0.45740331904016784
111,112,0.9993956187570197,10309.15715482478,0.13416667828823847
112,113,0.9993956265215056,10309.024713081459,0.13244174332066905
113,114,0.9993956306435239,10308.954402271567,0.07031080989145266
114,115,0.9993956320620704,10308.930205592704,0.024196678863518173
115,116,0.9993956536536591,10308.561909778675,0.36829581402889744
116,117,0.9993956545974038,10308.545811973552,0.016097805122626596
117,118,0.9993956546003343,10308.545761985784,4.9987767852144316e-05
118,119,0.9993956546003343,10308.545761986523,7.385096978396177e-10
119,120,0.9993956546003343,10308.54576198698,4.5656634029001e-10
120,121,0.9993956546003343,10308.54576198566,1.318767317570746e-09
