,model,r_sq,rss,diff
1,2,0.999305855781418,11941.412446162132,1127.2109084619005
2,3,0.9993136456369105,11807.403007139032,134.00943902310064
3,4,0.9993193458970371,11709.341026070368,98.06198106866395
4,5,0.9993231519446821,11643.865317271997,65.47570879837076
5,6,0.9993277906300332,11564.06568269724,79.79963457475606
6,7,0.9993320144616549,11491.402806386674,72.6628763105673
7,8,0.9993363783150053,11416.331126297093,75.0716800895807
8,9,0.9993390114472225,11371.0331651695,45.297961127593226
9,10,0.9993406962870969,11342.048744774856,28.984420394643166
10,11,0.9993433259843401,11296.809875749608,45.23886902524828
11,12,0.9993453393205516,11262.174309464775,34.63556628483275
12,13,0.9993477006825828,11221.551630206446,40.6226792583293
13,14,0.9993496268859603,11188.415016272686,33.1366139337606
14,15,0.9993505611277849,11172.343187606113,16.0718286665724
15,16,0.9993523231121543,11142.031644967248,30.31154263886492
16,17,0.9993535722271188,11120.543031238314,21.48861372893407
17,18,0.9993541012506904,11111.442201048854,9.100830189459884
18,19,0.9993548604612383,11098.381447901367,13.060753147487048
19,20,0.9993617806300136,10979.333291437377,119.04815646399038
20,21,0.9993627378553189,10962.866076312486,16.467215124890572
21,22,0.9993639450248187,10942.099053403223,20.767022909263687
22,23,0.9993645434138092,10931.80492496859,10.294128434632512
23,24,0.9993651893843634,10920.692247502973,11.112677465616798
24,25,0.9993658108941904,10910.000369670885,10.691877832088721
25,26,0.9993662456626027,10902.52101769927,7.47935197161496
26,27,0.9993666023829322,10896.384332456679,6.136685242590829
27,28,0.9993670560047606,10888.580643823647,7.803688633031925
28,29,0.999367457828857,10881.66803526467,6.91260855897599
29,30,0.9993678256677353,10875.340076835753,6.327958428917555
30,31,0.9993682097525205,10868.732638912821,6.607437922932149
31,32,0.9993686138911944,10861.78021251364,6.952426399180695
32,33,0.9993688639595576,10857.478268643623,4.301943870017567
33,34,0.9993698948714949,10839.743417141524,17.734851502098536
34,35,0.999370247820734,10833.671606234187,6.07181090733684
35,36,0.9993704680768982,10829.88252374859,3.7890824855967367
36,37,0.9993707132151821,10825.665392386923,4.2171313616672705
37,38,0.9993710625862418,10819.655137157773,6.0102552291500615
38,39,0.9993713359914519,10814.951727848902,4.703409308871414
39,40,0.9993716499225254,10809.551149225586,5.400578623315596
40,41,0.9993725695631217,10793.730506527378,15.820642698208758
41,42,0.9993734778023605,10778.10600219575,15.624504331628486
42,43,0.9993737648188031,10773.168437885251,4.937564310497692
43,44,0.9993740153532947,10768.8584751767,4.309962708552121
44,45,0.9993742511193987,10764.802574092497,4.05590108420256
45,46,0.9993744558334926,10761.280862950043,3.5217111424535688
46,47,0.9993772573465396,10713.086234411978,48.194628538065444
47,48,0.9993775876282524,10707.404374575264,5.681859836713556
48,49,0.9993781967758265,10696.92516545987,10.479209115394042
49,50,0.9993789307748963,10684.298127168719,12.62703829115162
50,51,0.9993795254594787,10674.067725929475,10.230401239243292
51,52,0.9993799579019151,10666.628387885432,7.439338044043325
52,53,0.9993803542610162,10659.809794031436,6.8185938539954805
53,54,0.9993806069622112,10655.46255737075,4.347236660685667
54,55,0.9993808058917192,10652.04035887286,3.4221984978903492
55,56,0.9993810066572738,10648.586574734107,3.45378413875369
56,57,0.9993811854487279,10645.510812610966,3.075762123140521
57,58,0.999381553387703,10639.181132208545,6.329680402421218
58,59,0.9993817874463045,10635.15460541291,4.026526795634709
59,60,0.9993822028475408,10628.008428349902,7.146177063008508
60,61,0.9993824356052456,10624.004280969939,4.0041473799628875
61,62,0.999382730085403,10618.938317842396,5.065963127543
62,63,0.9993829508091542,10615.141191424604,3.797126417792242
63,64,0.9993831306044039,10612.048160936336,3.0930304882676865
64,65,0.9993832767374782,10609.534223247516,2.5139376888200786
65,66,0.9993834166174577,10607.127857993968,2.406365253547847
66,67,0.9993835745070586,10604.411671940547,2.716186053421552
67,68,0.9993837230467595,10601.856332884245,2.5553390563018183
68,69,0.9993839101284714,10598.637952865345,3.218380018899552
69,70,0.9993840861949781,10595.609068207166,3.0288846581788675
70,71,0.999384326991677,10591.466625439785,4.142442767380999
71,72,0.9993846104565935,10586.590158285313,4.876467154472266
72,73,0.9993851680141992,10576.998455071924,9.591703213389337
73,74,0.9993883556925471,10522.160597348926,54.837857722997796
74,75,0.9993888887370878,10512.990594140583,9.170003208342678
75,76,0.9993893482776716,10505.085084737526,7.9055094030572945
76,77,0.9993896686001705,10499.57455396506,5.510530772466154
77,78,0.9993899840523565,10494.147807536727,5.42674642833299
78,79,0.9993906580931179,10482.552236297503,11.595571239224228
79,80,0.9993909607026964,10477.346422158005,5.205814139497306
80,81,0.9993915149846144,10467.81107083286,9.535351325144802
81,82,0.999391780013652,10463.251757417645,4.559313415215001
82,83,0.9993925034131064,10450.807065066754,12.444692350891273
83,84,0.9993928931528332,10444.102344778246,6.704720288507815
84,85,0.9993931236697853,10440.136745228156,3.965599550090701
85,86,0.9993933215214098,10436.73308963696,3.4036555911952746
86,87,0.9993936859588493,10430.463646400676,6.269443236284133
87,88,0.9993939154166231,10426.51626796948,3.9473784311958298
88,89,0.9993944375537336,10417.533906059452,8.982361910027976
89,90,0.9993950329903237,10407.290567977081,10.243338082371338
90,91,0.9993952206370565,10404.062467864138,3.228100112943139
91,92,0.9993953490242287,10401.853814196016,2.2086536681217694
92,93,0.9993954477967624,10400.15462326139,1.6991909346270404
93,94,0.9993955423956917,10398.52723113931,1.627392122079982
94,95,0.9993956540190477,10396.606966594225,1.9202645450841374
95,96,0.9993957465268855,10395.015547670533,1.59141892369189
96,97,0.9993964250380072,10383.343072503721,11.672475166811637
97,98,0.9993966564492113,10379.362089073209,3.980983430512424
98,99,0.9993967699620223,10377.409320096927,1.9527689762817317
99,100,0.9993968378954923,10376.240655772994,1.1686643239336263
100,101,0.9993969029665872,10375.121233090516,1.1194226824773068
101,102,0.9993969947328533,10373.542571479837,1.5786616106797737
102,103,0.999397057017534,10372.471083678174,1.0714878016624425
103,104,0.9993971204373542,10371.380067993054,1.0910156851205102
104,105,0.9993971630381984,10370.647202635591,0.7328653574622876
105,106,0.9993972035277924,10369.950657265039,0.6965453705524851
106,107,0.9993972391369991,10369.338069546868,0.6125877181711985
107,108,0.999397256687483,10369.036147319664,0.30192222720324935
108,109,0.9993972728719591,10368.757724625231,0.2784226944331749
109,110,0.9993972858487776,10368.534483492384,0.22324113284776104
