,model,r_sq,rss,diff
1,2,0.9993147841405787,11663.06092552805,1328.4622247176048
2,3,0.9993284168489098,11431.018561565023,232.04236396302804
3,4,0.9993341195691885,11333.952544868773,97.06601669624979
4,5,0.9993387939340636,11254.390168170943,79.56237669782968
5,6,0.9993431407768796,11180.402545292898,73.98762287804493
6,7,0.9993466774472257,11120.204870132819,60.1976751600796
7,8,0.9993500891305526,11062.13459935095,58.07027078186911
8,9,0.999354266056002,10991.039140413393,71.09545893755603
9,10,0.9993585798819828,10917.613497172026,73.42564324136765
10,11,0.9993623093932201,10854.133476700097,63.48002047192858
11,12,0.9993659788003338,10791.676488673651,62.4569880264462
12,13,0.9993704476131949,10715.612813342343,76.06367533130833
13,14,0.9993765067306443,10612.480559476247,103.1322538660952
14,15,0.9993800509378509,10552.154599393421,60.325960082825986
15,16,0.9993823695093123,10512.690188518525,39.4644108748962
16,17,0.9993845058196745,10476.328044284619,36.36214423390629
17,18,0.9993865432037954,10441.64972386417,34.67832042044938
18,19,0.9993887450415251,10404.172238140729,37.47748572344062
19,20,0.9993905614486133,10373.25516836793,30.91706977279864
20,21,0.9993922421326087,10344.648241709856,28.60692665807437
21,22,0.99939404444584,10313.97106351072,30.677178199135597
22,23,0.9994002475664805,10208.387730954648,105.58333255607249
23,24,0.9994017672200074,10182.521704320494,25.866026634153968
24,25,0.9994040680155959,10143.359856624571,39.161847695922916
25,26,0.9994054840425906,10119.257657464637,24.10219915993366
26,27,0.9994070145031014,10093.207685128562,26.04997233607537
27,28,0.9994093331155709,10053.742576254333,39.46510887422846
28,29,0.9994127515279976,9995.557769447727,58.1848068066065
