,model,r_sq,rss,diff
1,2,0.999317474054407,11741.54246819438,1327.0808864296523
2,3,0.9993306927456345,11514.140381248792,227.40208694558896
3,4,0.9993361425920512,11420.386285072302,93.75409617648984
4,5,0.9993408009600583,11340.248048363792,80.1382367085098
5,6,0.9993451136714445,11266.056167128787,74.19188123500498
6,7,0.999348555318797,11206.84926252692,59.20690460186779
7,8,0.9993517173339519,11152.45289054045,54.3963719864696
8,9,0.9993558350917491,11081.614809788629,70.8380807518206
9,10,0.9993600138684379,11009.72701669693,71.88779309169877
10,11,0.9993637863916887,10944.828030442062,64.89898625486785
11,12,0.9993673903655965,10882.828610542652,61.999419899409986
12,13,0.9993716132907343,10810.181328537485,72.64728200516765
13,14,0.999373984321781,10769.392312516902,40.789016020582494
14,15,0.999376196987497,10731.327666564659,38.064645952243154
15,16,0.9993781192040716,10698.259637886567,33.06802867809165
16,17,0.9993800671766546,10664.748526757729,33.51111112883882
17,18,0.9993818766816874,10633.61948276194,31.12904399578838
18,19,0.9993837538309837,10601.326749681528,32.29273308041229
19,20,0.9993876939542122,10533.544529069368,67.78222061216002
20,21,0.9993910752278186,10475.376238322973,58.16829074639463
21,22,0.9993929938445077,10442.370138727849,33.0060995951244
22,23,0.9993946733200384,10413.478001520496,28.89213720735279
23,24,0.9993964278677636,10383.294392001255,30.183609519241145
24,25,0.9993983952640257,10349.449133938677,33.84525806257807
25,26,0.9994000663156796,10320.701913285095,28.74722065358219
26,27,0.9994054295239353,10228.438259563443,92.26365372165128
27,28,0.9994070970527321,10199.75164286862,28.686616694823897
28,29,0.9994083915489759,10177.482331762494,22.269311106125315
