,model,r_sq,rss,diff
1,2,0.9993196025939836,11820.51586519701,1320.905539393245
2,3,0.9993328837665271,11589.782606412115,230.73325878489595
3,4,0.9993385343799427,11491.614734317038,98.16787209507675
4,5,0.9993432833797227,11409.110558454808,82.50417586223011
5,6,0.9993475542338754,11334.913186704973,74.19737174983493
6,7,0.9993511725121229,11272.05298904684,62.860197658132165
7,8,0.999354109168606,11221.03457798043,51.01841106641041
8,9,0.9993582105096225,11149.78215090504,71.25242707538928
9,10,0.999362410869652,11076.809470630826,72.97268027421524
10,11,0.9993661600490777,11011.675132239772,65.13433839105346
11,12,0.9993697810042339,10948.76842875848,62.906703481292425
12,13,0.9993736459325366,10881.623189936696,67.145238821784
13,14,0.999376024734581,10840.296360856239,41.32682908045717
14,15,0.9993782083485042,10802.360526894694,37.93583396154463
15,16,0.999380226316218,10767.302457645888,35.05806924880562
16,17,0.9993821535732603,10733.820301123544,33.48215652234467
17,18,0.9993839810460251,10702.071692711177,31.748608412366593
18,19,0.9993858814406397,10669.056216029943,33.01547668123385
19,20,0.9993896966513119,10602.774719538203,66.28149649173974
20,21,0.9993932415723317,10541.188953949186,61.58576558901768
21,22,0.9993951324237975,10508.339269994052,32.849683955133514
22,23,0.9993968552637007,10478.408443937373,29.930826056679507
23,24,0.9993985583560373,10448.820691534112,29.58775240326031
24,25,0.9994004839414218,10415.367576655995,33.45311487811705
25,26,0.9994021502747794,10386.418436466984,28.949140189011814
26,27,0.9994038645163247,10356.63698932649,29.781447140494492
27,28,0.9994054383735889,10329.294432466984,27.34255685950484
28,29,0.9994105257371633,10240.911876460661,88.38255600632328
