,model,r_sq,rss,diff
1,2,0.9999992946730416,27.912245533897615,0.13822799279204645
2,3,0.9999992967560685,27.82981290214835,0.08243263174926341
3,4,0.9999992986472892,27.75497070965534,0.07484219249301205
4,5,0.9999993004264223,27.68456421341297,0.07040649624237005
5,6,0.9999993015471369,27.640213628832726,0.044350584580243435
6,7,0.9999993065692201,27.44147229835764,0.19874133047508735
7,8,0.9999993076662047,27.398060794304662,0.04341150405297611
8,9,0.9999993087656417,27.354552241561063,0.04350855274359944
9,10,0.9999993103267273,27.29277464656969,0.06177759499137281
10,11,0.9999993117789164,27.235306462300382,0.05746818426930744
11,12,0.9999993135290534,27.166047445739597,0.06925901656078537
12,13,0.9999993148567957,27.11350405357835,0.05254339216124748
13,14,0.9999993161431943,27.06259678000566,0.050907273572690315
14,15,0.9999993174251227,27.011866404090657,0.05073037591500196
15,16,0.9999993190134303,26.94901153746615,0.06285486662450879
16,17,0.9999993200928636,26.906294599127154,0.04271693833899448
17,18,0.999999321020197,26.869596788358447,0.036697810768707484
18,19,0.9999993220465984,26.828978508817183,0.04061827954126329
19,20,0.9999993229690817,26.79247262953049,0.036505879286693244
20,21,0.9999993239100788,26.75523409317406,0.03723853635642982
21,22,0.9999993246814055,26.724710008905088,0.030524084268972018
22,23,0.999999325538939,26.690774419252232,0.033935589652855924
23,24,0.9999993262470442,26.66275222898773,0.028022190264501035
24,25,0.9999993271998493,26.62504641086592,0.03770581812181106
25,26,0.9999993278886783,26.59778704811088,0.027259362755039263
26,27,0.9999993293521514,26.539872317951627,0.05791473015925419
27,28,0.9999993302132814,26.505794404814857,0.034077913136769666
28,29,0.9999993308922679,26.478924539445124,0.026869865369732793
