,model,r_sq,rss,diff
1,2,0.9999993046936626,28.146814047278756,11594.131001888847
2,3,0.999999306375978,28.078711949546594,0.06810209773216158
3,4,0.9999993072169417,28.044668752309573,0.03404319723702187
4,5,0.999999308978582,27.973355494209198,0.07131325810037481
5,6,0.9999993099395422,27.93445470189097,0.03890079231822696
6,7,0.9999993105472846,27.90985257971108,0.024602122179889108
7,8,0.9999993110611933,27.889048950752155,0.020803628958926623
8,9,0.9999993116266871,27.86615710512158,0.022891845630574892
9,10,0.9999993119647884,27.85247036667325,0.013686738448331681
10,11,0.9999993125008044,27.83077181109788,0.021698555575369483
11,12,0.9999993133599111,27.79599416916662,0.034777641931260206
12,13,0.9999993138143684,27.777597205781436,0.018396963385182374
13,14,0.9999993141064398,27.765773809757444,0.011823396023991961
14,15,0.9999993143694466,27.75512698905968,0.010646820697765236
15,16,0.9999993146088596,27.745435270886905,0.0096917181727747
16,17,0.9999993148611079,27.735223964654985,0.010211306231919792
17,18,0.9999993151635485,27.722980818417355,0.012243146237629787
18,19,0.9999993154457675,27.711556260704814,0.011424557712540917
19,20,0.9999993157191419,27.700489744118737,0.011066516586076602
20,21,0.9999993159790573,27.68996806164928,0.01052168246945584
21,22,0.999999316194753,27.68123644888653,0.008731612762751695
22,23,0.999999316407182,27.67263707783535,0.00859937105117936
23,24,0.9999993166389769,27.66325374944891,0.009383328386441292
24,25,0.9999993167964426,27.65687935286832,0.006374396580589803
25,26,0.9999993169534471,27.650523623917426,0.0063557289508935355
26,27,0.9999993171139238,27.64402734507003,0.006496278847397008
27,28,0.9999993172776875,27.637397994330478,0.006629350739551398
28,29,0.9999993174143026,27.631867657495228,0.005530336835249727
29,30,0.9999993175739298,27.62540576135997,0.006461896135256495
30,31,0.9999993178343637,27.61486309175221,0.010542669607762178
31,32,0.9999993180237186,27.607197785214236,0.007665306537973038
32,33,0.9999993203532098,27.51289725409454,0.09430053111969627
33,34,0.9999993210057916,27.486479979950605,0.026417274143934577
34,35,0.9999993214579582,27.46817574517584,0.018304234774763728
35,36,0.999999321619653,27.461630153726816,0.006545591449025778
36,37,0.9999993219197704,27.44948104802477,0.01214910570204708
37,38,0.9999993221542302,27.43998984454231,0.009491203482458133
38,39,0.9999993223348939,27.432676365390325,0.007313479151985547
39,40,0.9999993224873492,27.42650479157922,0.006171573811105446
40,41,0.9999993226530196,27.41979826383401,0.006706527745208746
41,42,0.9999993227957958,27.414018513575183,0.0057797502588279315
42,43,0.9999993229284312,27.408649279599672,0.005369233975510923
43,44,0.9999993230271776,27.404651908120268,0.003997371479403711
44,45,0.999999323162611,27.399169409398684,0.005482498721583795
45,46,0.9999993232890996,27.39404900227394,0.005120407124746151
46,47,0.999999323392738,27.389853595604116,0.004195406669822432
47,48,0.9999993234949249,27.385716951124945,0.004136644479171281
48,49,0.9999993235770427,27.382392729109824,0.0033242220151201707
49,50,0.9999993237600522,27.374984286892285,0.007408442217538891
50,51,0.9999993243908142,27.349450303264323,0.025533983627962442
51,52,0.9999993244682547,27.34631542047165,0.0031348827926720446
52,53,0.9999993245367625,27.343542143696002,0.0027732767756489807
