dte,open_crd,high_crd,low_crd,close_crd,adj_close_crd,volume_crd,open_sp,high_sp,low_sp,close_sp,adj_close_sp,volume_sp,open_ns,high_ns,low_ns,close_ns,adj_close_ns,volume_ns,open_usd,high_usd,low_usd,close_usd,adj_close_usd,volume_usd,wb_crude_brent,wb_ngas_eur,wb_iron_ore,wb_inatgas,wb_ngas_us,con_de_b_d_f,con_de_f,con_de_f_cc1,con_de_f_cc2,elc_gas,igd,nrg,tot_x_alc_tbc,tot_x_food_s,tot_x_froopp,tot_x_fuel,tot_x_hous,tot_x_nrg,tot_x_nrg_food,tot_x_nrg_food_np,tot_x_nrg_food_s,tot_x_tbc,bs_cci_bal,bs_csmci_bal,bs_ici_bal,bs_rci_bal,bs_sci_bal,googtnd_iron_ore,googtnd_wti,googtnd_inf,googtnd_brent,close_irn,high_irn,low_irn,rsi_crd,momentum_crd,macd_crd,macd_signal_crd,bb_dn_crd,bb_mavg_crd,bb_up_crd,bb_pctb_crd,rsi_irn,momentum_irn,macd_irn,macd_signal_irn,bb_dn_irn,bb_mavg_irn,bb_up_irn,bb_pctb_irn,pol_sum,neg_sum,neu_sum,pos_sum,lbl_sum_eod,pol_med,neg_med,neu_med,pos_med,lbl_med_eod,lbl_sum_arc,lbl_med_arc,sent_sum,sent_med,lbl_sum,lbl_med
2010-10-26,82.47000122070312,82.87999725341797,81.80999755859375,82.55000305175781,82.55000305175781,265.93,1184.8800048828125,1187.1099853515625,1177.719970703125,1185.6400146484375,1185.6400146484375,4203.68,2476.510009765625,2503.030029296875,2470.1201171875,2497.2900390625,2497.2900390625,1914.35,77.36000061035156,77.81999969482422,77.04000091552734,77.70999908447266,77.70999908447266,0,82.9180952381,8.29,148.48095238095,88.62092468049,3.4315,99.0,107.6,106.7,111.9,132.65,108.82,127.39,111.86,112.33,109.41,111.9,111.01,110.88,109.1,110.6,110.71,111.88,-21.3,0.0,4.5,1.7,23.6,4,1,0,1,145.1,145.1,145.1,46.42018373640644,0.1106161468582887,-0.5495963448112389,-0.2188766342313978,79.01611437082342,84.14324271968297,88.54171282446744,0.4062419362368341,62.72829755867073,0.4378966234753594,0.3329403107562815,0.7745782217887262,137.3581498812545,143.80090839597378,150.24375512035604,0.6884688646965598,-2.256414494508462,-0.0433228332215427,-1.7021952100908209,-0.2006646545174142,-1.6318406758285526,1.1877680824993295,0.0023494352310722,0.869131165461805,0.1263018995308052,0.2890546670502866,-2,0.0,2.346723258495331,0.4811709225177765,-4,-1
2010-10-27,82.4800033569336,82.69000244140625,80.5199966430664,81.94000244140625,81.94000244140625,375.249,1183.8399658203125,1183.8399658203125,1171.699951171875,1182.449951171875,1182.449951171875,4335.67,2484.090087890625,2505.35009765625,2478.010009765625,2503.260009765625,2503.260009765625,2013.24,77.63999938964844,78.2699966430664,77.55999755859375,78.1500015258789,78.1500015258789,0,82.9180952381,8.29,148.48095238095,88.62092468049,3.4315,99.0,107.6,106.7,111.9,132.65,108.82,127.39,111.86,112.33,109.41,111.9,111.01,110.88,109.1,110.6,110.71,111.88,-21.3,0.0,4.5,1.7,23.6,4,1,0,1,144.5,144.5,144.5,46.49417202834174,-0.6100006103515625,-0.6282166680022641,-0.2231100362390427,79.00387846640973,84.14045450905932,88.52911440849044,0.3994743125712783,62.82488108739916,-0.5999999999999943,0.3532331378822811,0.8202830364585452,137.4619775622843,143.8838090265244,150.3057239606803,0.6776227194316793,-2.2980353498658843,-0.0449125857978173,-1.7456950138414995,-0.2078304181356717,-1.6579735354297878,1.18452349166521,0.0027794585036893,0.8687022273430538,0.1262565850358722,0.2882200715785779,0,0.0,2.9767774045467377,0.4281117916107178,-4,-1
2010-10-28,81.98999786376953,82.63999938964844,81.5,82.18000030517578,82.18000030517578,296.748,1184.469970703125,1189.530029296875,1177.0999755859375,1183.780029296875,1183.780029296875,4283.46,2516.159912109375,2516.199951171875,2489.760009765625,2507.3701171875,2507.3701171875,1998.34,78.05999755859375,78.05999755859375,77.16999816894531,77.30999755859375,77.30999755859375,0,82.9180952381,8.29,148.48095238095,88.62092468049,3.4315,99.0,107.6,106.7,111.9,132.65,108.82,127.39,111.86,112.33,109.41,111.9,111.01,110.88,109.1,110.6,110.71,111.88,-21.3,0.0,4.5,1.7,23.6,4,1,0,1,144.0,144.0,144.0,46.417849124973,0.2399978637695312,-0.5937717483694921,-0.2125040018280058,79.02002955700422,84.1477482843659,88.5361602664321,0.4046226572752928,62.85543214714662,-0.5,0.3823874573689765,0.8685732303004505,137.56445639982346,143.9692948789704,150.3742201151694,0.6749585728140948,-2.270781738418848,-0.0438374050384217,-1.7117356286032497,-0.2045981977575962,-1.640239501661557,1.1791065417381368,0.003281066311981,0.8684116006742821,0.125978688969053,0.2861213344261599,-3,-1.0,2.0503083765506744,0.4638370871543884,-6,-1
2010-10-29,81.91999816894531,82.12000274658203,80.55999755859375,81.43000030517578,81.43000030517578,313.874,1183.8699951171875,1185.4599609375,1179.699951171875,1183.260009765625,1183.260009765625,3537.88,2505.989990234375,2517.5,2505.860107421875,2507.409912109375,2507.409912109375,2068.7,77.27999877929686,77.76000213623047,77.02999877929686,77.2699966430664,77.2699966430664,0,82.9180952381,8.29,148.48095238095,88.62092468049,3.4315,99.0,107.6,106.7,111.9,132.65,108.82,127.39,111.86,112.33,109.41,111.9,111.01,110.88,109.1,110.6,110.71,111.88,-21.3,0.0,4.5,1.7,23.6,4,1,0,1,147.5,147.5,147.5,46.2735273729064,-0.75,-0.6917513521401025,-0.2163643376494958,79.00299920547896,84.14424673238435,88.54852863848133,0.390326426914,62.94244115221328,3.5,0.4368153694344649,0.9220735629532638,137.67672517200833,144.05777090842466,150.43889907534154,0.7094949674565911,-2.284716478954195,-0.0441621933524049,-1.7395957222221028,-0.2057423119894375,-1.6474037902420753,1.190298747718869,0.0023673204962296,0.8688284328063172,0.1265946204390913,0.2916695375073954,-1,0.0,2.6296635568141937,0.4291863292455673,-2,-1
2010-11-01,81.44999694824219,83.86000061035156,81.31999969482422,82.94999694824219,82.94999694824219,358.535,1185.7099609375,1195.81005859375,1177.6500244140625,1184.3800048828125,1184.3800048828125,4129.18,2520.449951171875,2532.3701171875,2491.4599609375,2504.840087890625,2504.840087890625,1904.79,76.94999694824219,77.41999816894531,76.7699966430664,77.30000305175781,77.30000305175781,0,85.67,8.59,156.1,93.44204566854,3.72725,102.7,110.7,111.4,107.7,132.92,109.21,128.36,112.03,112.45,109.36,112.01,111.17,110.98,109.05,110.62,110.74,112.03,-26.5,2.2,4.1,3.8,22.7,4,1,0,1,146.0,146.0,146.0,46.80611426907524,1.5199966430664065,-0.5249013153173685,-0.1926910331714334,79.04351365437941,84.15542618654084,88.5515431639909,0.4280644886189226,66.29978614187166,-1.5,0.4837028558264395,0.97552941121439,137.6076631219688,143.84128005941253,150.07507393254437,0.7302936052512264,-1.9982665355815763,-0.0142480692001854,-1.2264202257194454,-0.1721789130733014,-1.524817121275659,1.1906899788046446,0.0014283035915639,0.8686273240721196,0.1275960847205081,0.2937114110797286,-5,-1.0,2.769742578268051,0.5593661069869995,-10,-1
