,model,r_sq,rss,diff
1,2,0.9999992855389174,28.146713137191433,11454.781172951005
2,3,0.9999992872794834,28.07814227617373,0.06857086101770449
3,4,0.9999992884327382,28.032708964022476,0.04543331215125335
4,5,0.9999992892885823,27.998992364244383,0.03371659977809216
5,6,0.9999992897697436,27.98003666685131,0.0189556973930749
6,7,0.9999992902579606,27.960803002012582,0.019233664838726128
7,8,0.9999992917147493,27.903411750585253,0.05739125142732959
8,9,0.999999292287736,27.88083852688783,0.022573223697424538
9,10,0.9999992927519216,27.86255160135459,0.018286925533239184
10,11,0.9999992931149122,27.84825131800968,0.014300283344908848
11,12,0.9999992936795495,27.826007020112016,0.022244297897664467
12,13,0.9999992946129582,27.78923470855058,0.036772311561435345
13,14,0.9999992950423539,27.772318356579525,0.01691635197105512
14,15,0.9999992952960532,27.76232368550794,0.009994671071584804
15,16,0.9999992955649035,27.75173213439595,0.010591551111989617
16,17,0.999999295885638,27.739096565759837,0.012635568636113703
17,18,0.9999992961770191,27.727617396818207,0.011479168941630036
18,19,0.9999992964601947,27.716461485383327,0.01115591143488004
19,20,0.999999296822926,27.702171425766444,0.0142900596168829
20,21,0.9999992970677246,27.69252740434612,0.009644021420324833
21,22,0.9999992996364895,27.59132904748828,0.1011983568578394
22,23,0.9999993002904094,27.565567398926152,0.025761648562127704
23,24,0.9999993005366823,27.555865298010232,0.009702100915919942
24,25,0.9999993007070014,27.549155453359006,0.006709844651226149
25,26,0.9999993010340713,27.536270295785954,0.012885157573052197
26,27,0.9999993012195787,27.528962098558466,0.007308197227487767
27,28,0.9999993014076214,27.521554017991804,0.007408080566662534
28,29,0.9999993015918862,27.51429477239355,0.007259245598252306
29,30,0.9999993017513584,27.508012247677236,0.006282524716315407
30,31,0.999999301901189,27.50210956507769,0.005902682599547404
31,32,0.9999993022883558,27.486856848090092,0.01525271698759667
32,33,0.9999993024922018,27.47882618823969,0.008030659850401634
33,34,0.9999993026177891,27.473878584680044,0.004947603559646296
34,35,0.9999993028186033,27.465967362719336,0.007911221960707593
35,36,0.9999993029764611,27.45974844160559,0.006218921113745779
36,37,0.9999993031283455,27.453764842730685,0.005983598874905738
37,38,0.9999993032589386,27.448620032248904,0.005144810481780837
38,39,0.9999993035762951,27.43611754398966,0.01250248825924416
39,40,0.9999993038465711,27.42546982442185,0.010647719567810299
40,41,0.9999993039454833,27.421573107321162,0.003896717100687397
