dte,close_crd,diff_macd_crd,bb_dn_crd,diff_high_crd,lag1_high_crd,lag1_googtnd_brent,diff_rsi_crd,lag28_momentum_crd,diff_fsc_lbl_med_i,ravg_mt_googtnd_brent,diff_open_sp,diff_fse_neg_sum_c,lag1_snt_bs_ici_bal,yoy_fsa_lbl_med_arc_i,fse_neg_med_c,volume_sp,wb_crude_brent,lag1_rsi_crd,lag28_volume_crd,lag7_bb_up_crd,yoy_fsa_lbl_sum_arc,ravg_mt_wb_crude_brent,mom_hicp_nrg,lag1_fsa_lbl_med_arc_i,diff_hicp_tot_x_hous
2010-10-26,82.55000305175781,-0.076007218252035,78.94793762076529,-0.1899948120117187,82.87999725341797,1,-0.3774672250487967,0.1106161468582887,0,1.0,-1.0400390625,0.0014288496405722,4.5,-0.5,0.008043429209596,4203.68,82.9180952381,59.90760423187907,265.93,88.63470789476696,1,86.32416632160167,4.049999999999997,-0.5,0.0
2010-10-27,81.94000244140625,-0.076007218252035,78.93731499556964,-0.1899948120117187,82.87999725341797,1,-0.3774672250487967,0.1106161468582887,0,1.0,-1.0400390625,0.0014288496405722,4.5,-0.5,0.008043429209596,4335.67,82.9180952381,59.90760423187907,265.93,88.63470789476696,1,86.32416632160167,4.049999999999997,-0.5,0.0
2010-10-28,82.18000030517578,0.0352577932870381,78.95328674787595,-0.0500030517578125,82.69000244140625,1,-0.188149313294744,0.1106161468582887,0,1.0,0.6300048828125,0.040882250119244,4.5,-0.5,0.008043429209596,4283.46,82.9180952381,59.53013700683027,265.93,88.63470789476696,1,86.32416632160167,4.049999999999997,0.0,0.0
2010-10-29,81.43000030517578,-0.0954215454620903,78.93652445341776,-0.5199966430664062,82.63999938964844,1,-0.3985679767419654,0.1106161468582887,0,1.0,-0.5999755859375,-0.0116602282689819,4.5,-0.5,0.008043429209596,3537.88,82.9180952381,59.34198769353553,265.93,88.63470789476696,1,86.32416632160167,4.049999999999997,-1.0,0.0
2010-11-01,82.94999694824219,0.1665992684693108,78.99805229948076,1.7399978637695312,82.12000274658203,1,0.5982197383449446,0.1106161468582887,0,1.0,1.8399658203125,0.0348855491201995,4.5,-0.5,0.008043429209596,4129.18,85.67,58.94341971679357,265.93,88.63470789476696,1,86.32416632160167,4.049999999999997,0.0,0.1599999999999966
