,model,r_sq,rss,diff
42,43,0.9993722254541907,10741.672704609333,3.8847931362142845
43,44,0.9993725017872879,10736.944447136804,4.7282574725286395
44,45,0.999375298331712,10689.093566420353,47.850880716450774
45,46,0.9993756489905818,10683.093541672972,6.000024747381758
46,47,0.9993759298881375,10678.287183041683,4.806358631289186
47,48,0.999377030221701,10659.459686636303,18.82749640537986
48,49,0.9993775165583575,10651.13811765402,8.32156898228277
49,50,0.9993776964906592,10648.059346927223,3.078770726797302
50,51,0.9993778653235197,10645.170495602586,2.888851324636562
51,52,0.9993779995544396,10642.873708294981,2.2967873076049727
52,53,0.9993781308595666,10640.626983403667,2.246724891314443
53,54,0.999378760060755,10629.8608998207,10.76608358296653
54,55,0.9993789593197313,10626.451435832241,3.4094639884588105
55,56,0.9993792317629951,10621.789736198232,4.661699634008983
56,57,0.999379821125498,10611.705321096375,10.084415101857303
57,58,0.9993803383910361,10602.85453676737,8.850784329004455
58,59,0.9993807302893686,10596.148875238992,6.705661528378187
59,60,0.9993814837002477,10583.257474767364,12.891400471628003
60,61,0.9993819541139786,10575.208358462314,8.04911630505012
61,62,0.9993822069601375,10570.881979348507,4.326379113806979
62,63,0.9993826579750396,10563.16479091584,7.717188432667172
63,64,0.999382975201933,10557.73681126094,5.4279796548999
64,65,0.9993832473548558,10553.080079568568,4.656731692371977
65,66,0.9993834944733189,10548.851705437994,4.228374130574593
66,67,0.999383715553319,10545.068868083898,3.7828373540960456
67,68,0.9993839377167852,10541.267491844374,3.801376239523961
68,69,0.9993841352948074,10537.886790185734,3.3807016586397367
69,70,0.9993844380014676,10532.707262135742,5.179528049991859
70,71,0.9993847984426174,10526.539855563406,6.167406572336404
71,72,0.9993850599105695,10522.065951384948,4.473904178457815
72,73,0.9993852569654285,10518.694201423628,3.3717499613194377
73,74,0.9993856486401864,10511.992365414813,6.7018360088150075
74,75,0.9993861143786654,10504.023246022429,7.969119392384528
75,76,0.9993862901791438,10501.015173755777,3.008072266651652
76,77,0.999386470703934,10497.926265126602,3.088908629175421
77,78,0.9993866121229596,10495.506484175792,2.4197809508095816
78,79,0.9993870022481722,10488.83116199951,6.675322176282862
79,80,0.9993900063139269,10437.429442487826,51.40171951168304
80,81,0.9993908828062515,10422.432030214179,14.99741227364757
81,82,0.999391616238616,10409.882476456069,12.54955375811005
82,83,0.9993923604405878,10397.148646994956,12.733829461112691
83,84,0.9993929883038403,10386.405456455475,10.743190539480565
84,85,0.999393449116034,10378.520629335893,7.884827119582042
85,86,0.99939381380031,10372.280619830966,6.240009504927002
86,87,0.9993940010985624,10369.075812405626,3.2048074253398227
87,88,0.9993941567322927,10366.41280766419,2.6630047414364526
88,89,0.9993943068737112,10363.843780313702,2.569027350487886
89,90,0.9993944478653674,10361.431311962033,2.412468351669304
90,91,0.9993945403222948,10359.849307625975,1.5820043360581622
91,92,0.9993946176835519,10358.525601035955,1.3237065900193556
92,93,0.999394683161509,10357.405226228424,1.1203748075313342
93,94,0.9993947532020079,10356.206783061512,1.198443166911602
94,95,0.9993948133063354,10355.178354912687,1.0284281488256966
95,96,0.9993948624791181,10354.33697333447,0.8413815782168967
96,97,0.9993949105587756,10353.51429591245,0.822677422020206
97,98,0.9993949569491415,10352.720523482709,0.793772429740784
98,99,0.9993950078501108,10351.84957139188,0.8709520908287232
99,100,0.9993957507081757,10339.138737142079,12.710834249801337
100,101,0.9993958502361163,10337.43574269871,1.7029944433688797
101,102,0.9993959250124941,10336.156265246662,1.2794774520480132
102,103,0.9993959839807978,10335.147275279742,1.0089899669201259
103,104,0.9993960262589378,10334.423865984143,0.7234092955986853
104,105,0.9993960500246147,10334.017218206725,0.40664777741767466
105,106,0.9993960876999465,10333.372566260874,0.6446519458513649
106,107,0.9993961068269924,10333.045288786747,0.327277474127186
107,108,0.9993961249932369,10332.734451314307,0.3108374724397436
108,109,0.9993961384585769,10332.504049691725,0.23040162258257624
109,110,0.9993962133169286,10331.22316960559,1.2808800861348573
110,111,0.9993962274104927,10330.982018616362,0.2411509892281174
111,112,0.9993962313790765,10330.914113301902,0.06790531445949455
112,113,0.9993962343660162,10330.863004620864,0.05110868103838584
113,114,0.9993962369811248,10330.818258239273,0.044746381590812234
114,115,0.9993962393354763,10330.777973596232,0.040284643040649826
115,116,0.9993962408919775,10330.751340743402,0.02663285283051664
116,117,0.9993962640761302,10330.354643263927,0.3966974794748239
117,118,0.9993962648996355,10330.340552498,0.014090765926084714
118,119,0.9993962648996355,10330.340552498044,4.3655745685100555e-11
119,120,0.9993962648996355,10330.340552497339,7.057678885757923e-10
120,121,0.9993962648996353,10330.340552500445,3.106833901256323e-09
