,model,r_sq,rss,diff
1,2,0.9993040481811245,11845.797719323833,1145.7254309218224
2,3,0.9993120803693616,11709.081822449105,136.71589687472806
3,4,0.9993180625600112,11607.258939840125,101.82288260897985
4,5,0.9993218201562246,11543.300884917659,63.958054922466545
5,6,0.9993264993356926,11463.6565590216,79.64432589605894
6,7,0.9993305547446966,11394.629431818012,69.02712720358795
7,8,0.9993349221144386,11320.292420077632,74.33701174037924
8,9,0.9993375486574938,11275.58602390431,44.70639617332199
9,10,0.9993392485658797,11246.651878844557,28.934145059753064
10,11,0.9993418928858824,11201.64290120252,45.00897764203728
11,12,0.9993437808676837,11169.507558050125,32.13534315239485
12,13,0.9993460953665079,11130.112467544957,39.3950905051679
13,14,0.9993479599252636,11098.375808114455,31.736659430502186
14,15,0.9993489343117478,11081.790773231234,16.585034883220942
15,16,0.9993506734156897,11052.189480512478,29.601292718756667
16,17,0.9993519886999599,11029.802023528191,22.387456984286473
17,18,0.9993526323137055,11018.84707228999,10.95495123820183
18,19,0.9993534071834663,11005.658012076432,13.18906021355724
19,20,0.9993540703082503,10994.37096340266,11.287048673772006
20,21,0.9993547377735282,10983.010035171312,11.360928231348225
21,22,0.9993552775320769,10973.822803510688,9.187231660624093
22,23,0.9993557952934831,10965.009985269233,8.812818241454806
23,24,0.9993627655360575,10846.369468278888,118.64051699034462
24,25,0.9993637206915891,10830.111763491626,16.2577047872619
25,26,0.9993643596323077,10819.236351858366,10.875411633260228
26,27,0.9993648871845678,10810.256883466162,8.97946839220458
27,28,0.9993654251999055,10801.099323004932,9.157560461229878
28,29,0.9993659061614246,10792.912875735969,8.186447268963093
29,30,0.9993665161122153,10782.53090174318,10.381973992789426
30,31,0.9993670261519388,10773.849514280819,8.681387462360362
31,32,0.9993675471529229,10764.981555176644,8.867959104174588
32,33,0.9993679311777898,10758.44506691769,6.536488258954705
33,34,0.9993682808914454,10752.492589876168,5.952477041520979
34,35,0.9993687423544304,10744.638027207975,7.854562668193466
35,36,0.9993694809262167,10732.066794912069,12.571232295906157
36,37,0.9993699187008089,10724.615432439836,7.451362472233086
37,38,0.9993710642325268,10705.117334090352,19.49809834948428
38,39,0.9993717758795334,10693.0043885401,12.112945550252334
39,40,0.9993723099128393,10683.914606250499,9.089782289600407
40,41,0.9993726697180092,10677.790361518819,6.124244731679937
41,42,0.9993730247866978,10671.746736446355,6.043625072463328
42,43,0.9993733439895729,10666.313583478448,5.4331529679075174
43,44,0.9993736028828735,10661.906959935006,4.406623543442038
44,45,0.9993739183111303,10656.538054756023,5.368905178982459
45,46,0.9993742122111071,10651.53558248654,5.002472269483405
46,47,0.9993745351984582,10646.038013943069,5.497568543471061
47,48,0.9993748804637359,10640.161252753831,5.8767611892380955
48,49,0.9993752032416965,10634.667248247315,5.494004506515921
49,50,0.9993758908957289,10622.962687173342,11.70456107397331
50,51,0.9993762113407528,10617.508391586764,5.454295586578155
51,52,0.999376668857391,10609.720999699122,7.787391887641206
52,53,0.999376953852984,10604.870088969183,4.850910729939642
53,54,0.9993772912613589,10599.127060141496,5.74302882768643
54,55,0.9993775555137892,10594.62921883809,4.497841303405949
55,56,0.9993777754196582,10590.886200469098,3.743018368992125
56,57,0.9993779877965435,10587.271332952068,3.6148675170297793
57,58,0.9993781909730818,10583.81306456698,3.458268385087649
58,59,0.9993808185905255,10539.088381222151,44.72468334482983
59,60,0.9993810874897805,10534.51144630263,4.576934919521591
60,61,0.9993814878377525,10527.697122430245,6.814323872384193
61,62,0.9993817392180896,10523.418377057864,4.278745372381309
62,63,0.9993819546671424,10519.751218170331,3.6671588875324233
63,64,0.9993821238902818,10516.870870675495,2.8803474948363146
64,65,0.9993822670738253,10514.433743209294,2.4371274662007636
65,66,0.9993823821022568,10512.475843975479,1.957899233815624
66,67,0.9993824915516222,10510.612906044433,1.8629379310459626
67,68,0.9993826155203019,10508.502834822397,2.110071222035913
68,69,0.9993827195570885,10506.732024409514,1.7708104128832929
69,70,0.9993829224980201,10503.277766284013,3.454258125500928
70,71,0.9993834186122632,10494.833404460549,8.444361823463623
71,72,0.9993861760542389,10447.89897742129,46.93442703925939
72,73,0.9993868007782025,10437.265549211148,10.633428210141574
73,74,0.999387617274215,10423.367968458177,13.897580752971407
74,75,0.999388638601612,10405.983952177921,17.38401628025531
75,76,0.9993891836235819,10396.707131811732,9.276820366188986
76,77,0.9993898239939735,10385.807385709424,10.8997461023082
77,78,0.9993903068655252,10377.588427772238,8.218957937186133
