,model,r_sq,rss,diff
1,2,0.9999993021561863,27.913818002037605,0.13665580699506208
2,3,0.9999993041773659,27.83297062578095,0.08084737625665639
3,4,0.9999993060439253,27.758308079409915,0.07466254637103376
4,5,0.9999993078017426,27.6879952199115,0.07031285949841504
5,6,0.9999993089106214,27.643639967742605,0.04435525216889502
6,7,0.9999993138790181,27.4449036299375,0.19873633780510502
7,8,0.9999993149668834,27.401388917191795,0.04351471274570429
8,9,0.999999316039139,27.35849859203927,0.042890325152527
9,10,0.9999993175569689,27.297785252790252,0.06071333924901623
10,11,0.9999993190112552,27.239613666962008,0.05817158582824433
11,12,0.9999993207231233,27.171138783701224,0.06847488326078377
12,13,0.9999993220219908,27.119183960063012,0.05195482363821213
13,14,0.9999993232438878,27.070307964515827,0.048875995547184914
14,15,0.9999993245008414,27.020029704796887,0.05027825971894018
15,16,0.9999993261082747,26.955732219240517,0.06429748555637005
16,17,0.9999993271471311,26.914177864924646,0.04155435431587051
17,18,0.9999993280727321,26.877153742037642,0.037024122887004296
18,19,0.9999993291075743,26.835759953866518,0.04139378817112416
19,20,0.9999993300120245,26.799581862422272,0.03617809144424555
20,21,0.999999330965411,26.761446312381228,0.0381355500410443
21,22,0.9999993317379897,26.73054308987111,0.03090322251011912
22,23,0.9999993325855678,26.6966398851881,0.033903204683007004
23,24,0.9999993332563218,26.669809664433814,0.026830220754288092
24,25,0.999999334178725,26.632913451392945,0.036896213040868986
25,26,0.9999993348704882,26.605242856980713,0.027670594412231964
26,27,0.9999993363013329,26.548008937724735,0.057233919255978094
27,28,0.9999993371651031,26.513458045822503,0.034550891902231484
28,29,0.99999933779633,26.488208911501882,0.025249134320620925
