,model,r_sq,rss,diff
1,2,0.9993083258261861,11961.08267232608,1127.4196540817138
2,3,0.9993160134908157,11828.140319304493,132.9423530215863
3,4,0.9993216306618313,11731.002896154556,97.1374231499376
4,5,0.9993254404324319,11665.120746956365,65.88214919819075
5,6,0.9993300828238793,11584.840132180376,80.2806147759893
6,7,0.999334308697651,11511.762334191844,73.07779798853153
7,8,0.9993386065301159,11437.44015856411,74.3221756277344
8,9,0.9993412217820508,11392.214753617704,45.22540494640634
9,10,0.9993429066697912,11363.078084474364,29.13666914333953
10,11,0.9993455233309867,11317.828309262839,45.24977521152505
11,12,0.9993475326923364,11283.08053620216,34.74777306067881
12,13,0.9993498730373681,11242.609080905102,40.47145529705813
13,14,0.9993518009390193,11209.26998584189,33.33909506321288
14,15,0.9993527291773644,11193.218012230609,16.05197361128012
15,16,0.9993544960083914,11162.664302431123,30.55370979948566
16,17,0.9993557203677419,11141.491524893752,21.172777537371076
17,18,0.9993562434138665,11132.446517611736,9.04500728201674
18,19,0.9993569955028753,11119.440684589195,13.005833022540173
19,20,0.9993638603608284,11000.727081249688,118.71360333950724
20,21,0.9993648379068402,10983.822432926634,16.90464832305406
21,22,0.9993660028119702,10963.67779388534,20.144639041294795
22,23,0.9993665984951656,10953.376677813998,10.301116071341312
23,24,0.9993672365461153,10942.342898548912,11.033779265086196
24,25,0.9993678336305521,10932.017550887917,10.325347660995249
25,26,0.9993682720760125,10924.435538146688,7.582012741228027
26,27,0.9993686424088204,10918.031393682711,6.404144463976991
27,28,0.9993690851143672,10910.375711505872,7.655682176839036
28,29,0.9993694690745158,10903.735910202537,6.639801303335844
29,30,0.9993698349316624,10897.409163098315,6.326747104221795
30,31,0.9993702137767726,10890.85781586824,6.551347230075407
31,32,0.9993705959225285,10884.249390756715,6.6084251115244115
32,33,0.999370830136192,10880.199147016618,4.050243740097358
33,34,0.9993710556555271,10876.299253810406,3.8998932062113454
34,35,0.9993712731281622,10872.538511736324,3.7607420740823727
35,36,0.9993719574815214,10860.704027499281,11.834484237042489
36,37,0.9993723740331432,10853.500623680435,7.203403818846709
37,38,0.9993726448877609,10848.816749976238,4.68387370419623
38,39,0.9993729315398955,10843.85969069895,4.957059277288863
39,40,0.9993733216049521,10837.114317565243,6.74537313370638
40,41,0.9993736549218641,10831.350286909666,5.764030655576789
41,42,0.9993740334509936,10824.804403916156,6.545882993510531
42,43,0.999374395086408,10818.55066298924,6.25374092691527
43,44,0.9993747700907298,10812.065734297834,6.484928691406822
44,45,0.9993751348226864,10805.75844503997,6.307289257863886
45,46,0.9993753966641947,10801.230434531402,4.528010508567604
46,47,0.9993756766596811,10796.388488298579,4.84194623282383
47,48,0.9993761424602157,10788.33342579395,8.05506250462895
48,49,0.9993766735684361,10779.149001142965,9.18442465098451
49,50,0.9993773625272658,10767.234874762027,11.914126380937887
50,51,0.9993781011347332,10754.462177276915,12.772697485112076
51,52,0.9993783235500585,10750.615961539426,3.8462157374888193
52,53,0.9993785261643606,10747.112163783086,3.5037977563406457
53,54,0.9993789906676868,10739.079533832191,8.032629950894261
54,55,0.9993797365390992,10726.18122135274,12.898312479452215
55,56,0.9993806091568767,10711.091091097365,15.090130255373879
56,57,0.9993810170186137,10704.037960966094,7.053130131271246
57,58,0.9993816744497992,10692.6690403706,11.368920595494274
58,59,0.9993820244884895,10686.615840943059,6.053199427540676
59,60,0.9993823438274462,10681.09353028491,5.522310658148854
60,61,0.9993826162881243,10676.38188306872,4.711647216190613
61,62,0.999383048565915,10668.906527491905,7.4753555768147635
62,63,0.999385818968696,10620.998107669062,47.908419822842916
63,64,0.9993860467800285,10617.058579081318,3.9395285877435526
64,65,0.9993862603367388,10613.36555487498,3.6930242063390324
65,66,0.9993865443069319,10608.454874261126,4.910680613853401
66,67,0.9993868909660143,10602.460118203944,5.994756057181803
67,68,0.9993901319362182,10546.414202344775,56.04591585916933
68,69,0.9993906280864461,10537.834304297015,8.579898047759343
69,70,0.9993910714977267,10530.166417904304,7.667886392711807
70,71,0.9993915492823605,10521.904115042991,8.262302861312492
71,72,0.9993922163538922,10510.368484480747,11.535630562244478
72,73,0.999392561214163,10504.404835171063,5.963649309684115
73,74,0.999392771091236,10500.775442724413,3.6293924466499448
74,75,0.9993929994471074,10496.82649745657,3.948945267842646
75,76,0.9993934201515409,10489.551279298104,7.275218158465577
76,77,0.9993936129731514,10486.216826007063,3.3344532910414273
77,78,0.9993937972645033,10483.02988600073,3.186940006333316
78,79,0.9993939586908119,10480.238349904914,2.7915360958159
79,80,0.9993942451803728,10475.28410200626,4.954247898653193
80,81,0.9993944040695905,10472.536439680844,2.747662325416968
81,82,0.999395274274133,10457.48804136222,15.048398318624095
82,83,0.9993956423738265,10451.122514018647,6.365527343572467
83,84,0.999395791594971,10448.542041140012,2.5804728786351916
84,85,0.9993959545839465,10445.723481934463,2.8185592055488087
85,86,0.9993961147687229,10442.953415585584,2.7700663488794817
86,87,0.999396238672155,10440.810760486745,2.142655098838077
87,88,0.9993963278493441,10439.268624360899,1.5421361258468096
88,89,0.9993964109209961,10437.832070945475,1.4365534154239867
89,90,0.9993964863501679,10436.527678510476,1.30439243499859
