,model_name,step,dte,y_pred,y_obs
0,SES_alpha=0.2,0,2022-12-23,79.11677255180254,79.52999877929686
1,SES_alpha=0.2,0,2022-12-27,79.11677255180254,78.95999908447266
2,SES_alpha=0.2,0,2022-12-28,79.11677255180254,78.4000015258789
3,SES_alpha=0.2,0,2022-12-29,79.11677255180254,80.26000213623047
4,SES_alpha=0.2,0,2022-12-30,79.11677255180254,76.93000030517578
5,SES_alpha=0.2,0,2023-01-03,79.11677255180254,72.83999633789062
6,SES_alpha=0.2,0,2023-01-04,79.11677255180254,73.66999816894531
7,SES_alpha=0.2,0,2023-01-05,79.11677255180254,73.7699966430664
8,SES_alpha=0.2,0,2023-01-06,79.11677255180254,74.62999725341797
9,SES_alpha=0.2,0,2023-01-09,79.11677255180254,75.12000274658203
10,SES_alpha=0.2,0,2023-01-10,79.11677255180254,77.41000366210938
11,SES_alpha=0.2,0,2023-01-11,79.11677255180254,78.38999938964844
12,SES_alpha=0.2,0,2023-01-12,79.11677255180254,79.86000061035156
13,SES_alpha=0.2,0,2023-01-13,79.11677255180254,80.18000030517578
14,SES_alpha=0.2,0,2023-01-17,79.11677255180254,79.4800033569336
15,SES_alpha=0.2,0,2023-01-18,79.11677255180254,80.33000183105469
16,SES_alpha=0.2,0,2023-01-19,79.11677255180254,81.30999755859375
17,SES_alpha=0.2,0,2023-01-20,79.11677255180254,81.62000274658203
18,SES_alpha=0.2,0,2023-01-23,79.11677255180254,80.12999725341797
19,SES_alpha=0.2,0,2023-01-24,79.11677255180254,80.1500015258789
20,SES_alpha=0.2,0,2023-01-25,79.11677255180254,81.01000213623047
21,SES_alpha=0.2,0,2023-01-26,79.11677255180254,79.68000030517578
22,SES_alpha=0.2,0,2023-01-27,79.11677255180254,77.9000015258789
23,SES_alpha=0.2,0,2023-01-30,79.11677255180254,78.87000274658203
24,SES_alpha=0.2,0,2023-01-31,79.11677255180254,76.41000366210938
25,SES_alpha=0.2,0,2023-02-01,79.11677255180254,75.87999725341797
26,SES_alpha=0.2,0,2023-02-02,79.11677255180254,73.38999938964844
27,SES_alpha=0.2,0,2023-02-03,79.11677255180254,74.11000061035156
28,SES_alpha=0.2,0,2023-02-06,79.11677255180254,77.13999938964844
29,SES_alpha=0.2,0,2023-02-07,79.11677255180254,78.47000122070312
30,SES_alpha=0.2,0,2023-02-08,79.11677255180254,78.05999755859375
31,SES_alpha=0.2,0,2023-02-09,79.11677255180254,79.72000122070312
32,SES_alpha=0.2,0,2023-02-10,79.11677255180254,80.13999938964844
33,SES_alpha=0.2,0,2023-02-13,79.11677255180254,79.05999755859375
34,SES_alpha=0.2,0,2023-02-14,79.11677255180254,78.58999633789062
35,SES_alpha=0.2,0,2023-02-15,79.11677255180254,78.48999786376953
36,SES_alpha=0.2,0,2023-02-16,79.11677255180254,76.33999633789062
37,SES_alpha=0.2,0,2023-02-17,79.11677255180254,76.16000366210938
38,SES_alpha=0.2,0,2023-02-21,79.11677255180254,73.94999694824219
39,SES_alpha=0.2,0,2023-02-22,79.11677255180254,75.38999938964844
40,SES_alpha=0.2,0,2023-02-23,79.11677255180254,76.31999969482422
41,SES_alpha=0.2,0,2023-02-24,79.11677255180254,75.68000030517578
42,SES_alpha=0.2,0,2023-02-27,79.11677255180254,77.05000305175781
43,SES_alpha=0.2,0,2023-02-28,79.11677255180254,77.69000244140625
44,SES_alpha=0.2,0,2023-03-01,79.11677255180254,78.16000366210938
45,SES_alpha=0.2,0,2023-03-02,79.11677255180254,79.68000030517578
46,SES_alpha=0.2,0,2023-03-03,79.11677255180254,80.45999908447266
47,SES_alpha=0.2,0,2023-03-06,79.11677255180254,77.58000183105469
48,SES_alpha=0.2,0,2023-03-07,79.11677255180254,76.66000366210938
49,SES_alpha=0.2,0,2023-03-08,79.11677255180254,75.72000122070312
0,SES_alpha=0.6,0,2022-12-23,78.69432104151757,79.52999877929686
1,SES_alpha=0.6,0,2022-12-27,78.69432104151757,78.95999908447266
2,SES_alpha=0.6,0,2022-12-28,78.69432104151757,78.4000015258789
3,SES_alpha=0.6,0,2022-12-29,78.69432104151757,80.26000213623047
4,SES_alpha=0.6,0,2022-12-30,78.69432104151757,76.93000030517578
5,SES_alpha=0.6,0,2023-01-03,78.69432104151757,72.83999633789062
6,SES_alpha=0.6,0,2023-01-04,78.69432104151757,73.66999816894531
7,SES_alpha=0.6,0,2023-01-05,78.69432104151757,73.7699966430664
8,SES_alpha=0.6,0,2023-01-06,78.69432104151757,74.62999725341797
9,SES_alpha=0.6,0,2023-01-09,78.69432104151757,75.12000274658203
10,SES_alpha=0.6,0,2023-01-10,78.69432104151757,77.41000366210938
11,SES_alpha=0.6,0,2023-01-11,78.69432104151757,78.38999938964844
12,SES_alpha=0.6,0,2023-01-12,78.69432104151757,79.86000061035156
13,SES_alpha=0.6,0,2023-01-13,78.69432104151757,80.18000030517578
14,SES_alpha=0.6,0,2023-01-17,78.69432104151757,79.4800033569336
15,SES_alpha=0.6,0,2023-01-18,78.69432104151757,80.33000183105469
16,SES_alpha=0.6,0,2023-01-19,78.69432104151757,81.30999755859375
17,SES_alpha=0.6,0,2023-01-20,78.69432104151757,81.62000274658203
18,SES_alpha=0.6,0,2023-01-23,78.69432104151757,80.12999725341797
19,SES_alpha=0.6,0,2023-01-24,78.69432104151757,80.1500015258789
20,SES_alpha=0.6,0,2023-01-25,78.69432104151757,81.01000213623047
21,SES_alpha=0.6,0,2023-01-26,78.69432104151757,79.68000030517578
22,SES_alpha=0.6,0,2023-01-27,78.69432104151757,77.9000015258789
