,model_name,step,dte,train_rmse,test_rmse,train_smape,test_smape,train_mase,test_mase
naive_2_2023-01-17 00:00:00,naive,2,2023-01-17 00:00:00,24.903049027326453,5.351213442609402,97132.11577927893,264.2658197892551,0.4108537733084818,0.05553336697369927
ma30_2_2023-01-17 00:00:00,ma30,2,2023-01-17 00:00:00,23.97858297823765,3.9657917935167557,95342.44332395267,208.2753318405747,0.3875328390477949,0.04237966325617887
Holt=0.78_2_2023-01-17 00:00:00,Holt=0.78,2,2023-01-17 00:00:00,24.295078733522626,5.412650090598884,30.967070829067147,5.3488932881549625,0.39795999663528214,0.056235151560627694
Holt_alpha=0.3_beta_0.1_2_2023-01-17 00:00:00,Holt_alpha=0.3_beta_0.1,2,2023-01-17 00:00:00,386.0381590602536,10.520827245203417,124.99006095434702,10.762716453772985,5.865432754680836,0.11738395536390601
Arima_Best_2_2023-01-17 00:00:00,Arima_Best,2,2023-01-17 00:00:00,22.41901791002982,4.943395281068889,28.936197280771825,4.858370824575825,0.3422713131416797,0.05087511922006677
snaive_2_2023-01-17 00:00:00,snaive,2,2023-01-17 00:00:00,23.498008831989182,8.549823763781953,92656.16257446293,527.3756410385878,0.3373528063551421,0.09913651222334792
ES_alpha=0.78_2_2023-01-17 00:00:00,ES_alpha=0.78,2,2023-01-17 00:00:00,24.944560147853622,5.432300971042375,31.611249733173924,5.368896350782023,0.4117466428280441,0.05645483543762117
combined_2_2023-01-17 00:00:00,combined,2,2023-01-17 00:00:00,138.39971904562975,7.067869826647525,85.36812683160966,7.1615431508817355,2.1528536206289277,0.07620445070364512
reg_2_2023-01-17 00:00:00,reg,2,2023-01-17 00:00:00,1.852683782664024,5.086277531905221,1.87206473847147,5.004923117567801,0.018350245440998475,0.052469371789187695
SES_alpha=0.2_3_2023-02-07 00:00:00,SES_alpha=0.2,3,2023-02-07 00:00:00,24.380787586762427,4.578056091095872,31.17587008563095,4.590002401106053,0.39838585467876225,0.047457597760309514
SES_alpha=0.6_3_2023-02-07 00:00:00,SES_alpha=0.6,3,2023-02-07 00:00:00,24.225448219610865,4.412403643901086,31.078892322404794,4.512652957333385,0.39444515070611186,0.04634915579730832
SES_alpha=0.78_3_2023-02-07 00:00:00,SES_alpha=0.78,3,2023-02-07 00:00:00,24.380739996793796,4.577998299611872,31.175840998806652,4.5899692976501445,0.3983846836545188,0.04745716658699605
ES_alpha=0.78_3_2023-02-07 00:00:00,ES_alpha=0.78,3,2023-02-07 00:00:00,24.380739996793796,4.577998299611872,31.175840998806652,4.5899692976501445,0.3983846836545188,0.04745716658699605
naive_3_2023-02-07 00:00:00,naive,3,2023-02-07 00:00:00,24.51196860814472,4.750499808614535,96576.90829576952,235.76510400846286,0.40153906975856934,0.04898288585089167
ma30_3_2023-02-07 00:00:00,ma30,3,2023-02-07 00:00:00,24.330308106370186,4.518987751608442,96237.44312771042,227.7455582171411,0.39713179918197167,0.0469997241788589
Holt=0.78_3_2023-02-07 00:00:00,Holt=0.78,3,2023-02-07 00:00:00,23.451451437373965,4.5687706127872305,30.17709238032013,4.586086007601982,0.3766551528906298,0.04739598420631036
Holt_alpha=0.3_beta_0.1_3_2023-02-07 00:00:00,Holt_alpha=0.3_beta_0.1,3,2023-02-07 00:00:00,287.649675117879,6.652292522168937,184.05812586887976,7.0756356150393325,4.197603356786457,0.06748706489342926
Arima_Best_3_2023-02-07 00:00:00,Arima_Best,3,2023-02-07 00:00:00,22.532526389805508,4.481303014754811,29.089863441974487,4.572971094632623,0.3430366438614184,0.04700367563262306
snaive_3_2023-02-07 00:00:00,snaive,3,2023-02-07 00:00:00,23.405655765727236,8.776561696774849,92892.84844794785,533.1816807567741,0.33874552493130516,0.10010291172418367
ES_alpha=0.78_3_2023-02-07 00:00:00,ES_alpha=0.78,3,2023-02-07 00:00:00,24.380739996793796,4.577998299611872,31.175840998806652,4.5899692976501445,0.3983846836545188,0.04745716658699605
combined_3_2023-02-07 00:00:00,combined,3,2023-02-07 00:00:00,91.03802063190736,4.469149294899739,147.72536785222482,4.7657478450093285,1.230725301526051,0.04788654591937942
reg_3_2023-02-07 00:00:00,reg,3,2023-02-07 00:00:00,1.8383165700950517,4.574192230744572,1.875734853900008,5.200463499452089,0.018406954224694697,0.051519376369234024
SES_alpha=0.2_4_2023-03-01 00:00:00,SES_alpha=0.2,4,2023-03-01 00:00:00,24.316130663580502,5.438402516079418,31.030610563746137,6.002567289289137,0.3964045497136257,0.06243538903805646
SES_alpha=0.6_4_2023-03-01 00:00:00,SES_alpha=0.6,4,2023-03-01 00:00:00,24.250753460935574,5.322009305596665,30.990329538378123,5.890491956405133,0.39477603221164026,0.06113134409749513
SES_alpha=0.78_4_2023-03-01 00:00:00,SES_alpha=0.78,4,2023-03-01 00:00:00,24.316114091657955,5.438372571469818,31.030600408349677,6.002538279786308,0.3964041417211272,0.062435052714295516
ES_alpha=0.78_4_2023-03-01 00:00:00,ES_alpha=0.78,4,2023-03-01 00:00:00,24.316114091657955,5.438372571469818,31.030600408349677,6.002538279786308,0.3964041417211272,0.062435052714295516
naive_4_2023-03-01 00:00:00,naive,4,2023-03-01 00:00:00,24.35905626834109,5.516634372519537,96431.06805702229,303.8468878696326,0.3974523782565589,0.06329847377305317
ma30_4_2023-03-01 00:00:00,ma30,4,2023-03-01 00:00:00,24.284883625659678,5.3823234965777935,96290.26979544376,297.3722687193928,0.3956304634134877,0.06179680326197537
Holt=0.78_4_2023-03-01 00:00:00,Holt=0.78,4,2023-03-01 00:00:00,23.395784334382668,5.421038369887732,30.05400896512372,5.98481979646019,0.37500655704078023,0.062231334734890294
Holt_alpha=0.3_beta_0.1_4_2023-03-01 00:00:00,Holt_alpha=0.3_beta_0.1,4,2023-03-01 00:00:00,36.21584813047291,4.780078432523237,53.116942620742016,5.399066340188159,0.3875263377983152,0.05512688927855391
Arima_Best_4_2023-03-01 00:00:00,Arima_Best,4,2023-03-01 00:00:00,22.490440316127003,5.236263852678524,29.003464682460923,5.801641404625865,0.34202802216875067,0.060099938534263445
snaive_4_2023-03-01 00:00:00,snaive,4,2023-03-01 00:00:00,23.26416577235546,6.7008535829669835,93278.80465264845,372.6116209107997,0.3461297327423145,0.07091706835755374
ES_alpha=0.78_4_2023-03-01 00:00:00,ES_alpha=0.78,4,2023-03-01 00:00:00,24.316114091657955,5.438372571469818,31.030600408349677,6.002538279786308,0.3964041417211272,0.062435052714295516
combined_4_2023-03-01 00:00:00,combined,4,2023-03-01 00:00:00,21.993517009501048,5.166086634660008,27.74581883215877,5.735665387173291,0.3009115367523238,0.05932380478518154
reg_4_2023-03-01 00:00:00,reg,4,2023-03-01 00:00:00,1.827331328980169,4.619132396785108,1.87668333327977,5.281845285241481,0.01843417443819973,0.05300056616254944
SES_alpha=0.2_5_2023-03-22 00:00:00,SES_alpha=0.2,5,2023-03-22 00:00:00,23.217971995871515,6.312784794893187,29.913156466440874,6.660571059436109,0.3435159309053678,0.06330657032740751
SES_alpha=0.6_5_2023-03-22 00:00:00,SES_alpha=0.6,5,2023-03-22 00:00:00,23.22167261527629,6.383943298456902,29.908132926557908,6.767834790059591,0.34298379668149886,0.06429447167401536
SES_alpha=0.79_5_2023-03-22 00:00:00,SES_alpha=0.79,5,2023-03-22 00:00:00,23.21797195996474,6.3127840689796075,29.913156518579225,6.660569998429285,0.3435159363669667,0.06330656057861232
ES_alpha=0.79_5_2023-03-22 00:00:00,ES_alpha=0.79,5,2023-03-22 00:00:00,23.21797195996474,6.3127840689796075,29.913156518579225,6.660569998429285,0.3435159363669667,0.06330656057861232
naive_5_2023-03-22 00:00:00,naive,5,2023-03-22 00:00:00,23.222325212956935,6.39582115839459,93310.81102459176,339.29795605170733,0.34289559207988884,0.06446150688141804
ma30_5_2023-03-22 00:00:00,ma30,5,2023-03-22 00:00:00,23.582950997116665,4.262076985120236,94983.79859183703,249.81936523533435,0.37487589642413044,0.05010232697560317
Holt=0.79_5_2023-03-22 00:00:00,Holt=0.79,5,2023-03-22 00:00:00,23.112383544816964,6.364416532099329,28.934306151316054,6.76590257054789,0.30353661578343893,0.06429455927633615
Holt_alpha=0.3_beta_0.1_5_2023-03-22 00:00:00,Holt_alpha=0.3_beta_0.1,5,2023-03-22 00:00:00,879.5888420468785,19.519507048251853,195.46042176643903,29.110576887769163,13.013217794588755,0.2505929450520922
Arima_Best_5_2023-03-22 00:00:00,Arima_Best,5,2023-03-22 00:00:00,23.30084516614762,6.2865087481020865,30.096006623825254,6.613000999152373,0.34924252162707503,0.06286415929760274
snaive_5_2023-03-22 00:00:00,snaive,5,2023-03-22 00:00:00,25.109286582394795,7.1663556032321045,98034.24569643747,400.4730218590546,0.4135493639164561,0.0847951181614905
ES_alpha=0.78_5_2023-03-22 00:00:00,ES_alpha=0.78,5,2023-03-22 00:00:00,23.21797195996474,6.3127840689796075,29.913156518579225,6.660569998429285,0.3435159363669667,0.06330656057861232
